"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 8","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","Gen Ed","ICT","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"1738","09X303","I.S. X303 Leadership & Community Service","2017-18","s","Ethnicity","White","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1739","09X303","I.S. X303 Leadership & Community Service","2017-18","s","SWD Status","SWD","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1740","09X303","I.S. X303 Leadership & Community Service","2017-18","93.8","Ethnicity","Black","18.8","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1741","09X303","I.S. X303 Leadership & Community Service","2017-18","92.8","Ethnicity","Hispanic","28.3","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1742","09X303","I.S. X303 Leadership & Community Service","2017-18","s","Poverty","Not Poverty","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1743","09X303","I.S. X303 Leadership & Community Service","2017-18","s","SWD Status","Not SWD","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1744","09X303","I.S. X303 Leadership & Community Service","2017-18","92.9","ELL Status","Not ELL","27.7","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1745","09X303","I.S. X303 Leadership & Community Service","2017-18","94.1","ELL Status","ELL","13.3","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1746","09X303","I.S. X303 Leadership & Community Service","2017-18","s","Poverty","Poverty","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1747","09X303","I.S. X303 Leadership & Community Service","2017-18","93.0","Gender","Male","26.6","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1748","09X303","I.S. X303 Leadership & Community Service","2017-18","s","Ethnicity","Asian","s","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1749","09X303","I.S. X303 Leadership & Community Service","2017-18","93.1","All Students","All Students","26.1","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1750","09X303","I.S. X303 Leadership & Community Service","2017-18","93.1","Gender","Female","25.7","I.S. X303 Leadership & Community Service","2017-18",332,131,0.494,0.506,0.259,0.009,0.346,0.994,0.925,26.5,30.5,NA,13,NA,NA,NA
"1751","09X313","I.S. 313 School of Leadership Development","2017-18","s","ELL Status","ELL","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1752","09X313","I.S. 313 School of Leadership Development","2017-18","87.1","Gender","Male","47.5","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1753","09X313","I.S. 313 School of Leadership Development","2017-18","95.3","Poverty","Not Poverty","25.0","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1754","09X313","I.S. 313 School of Leadership Development","2017-18","90.4","Ethnicity","Black","29.7","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1755","09X313","I.S. 313 School of Leadership Development","2017-18","88.3","All Students","All Students","42.0","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1756","09X313","I.S. 313 School of Leadership Development","2017-18","s","ELL Status","Not ELL","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1757","09X313","I.S. 313 School of Leadership Development","2017-18","87.2","Ethnicity","Hispanic","47.9","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1758","09X313","I.S. 313 School of Leadership Development","2017-18","89.7","Gender","Female","35.8","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1759","09X313","I.S. 313 School of Leadership Development","2017-18","s","Ethnicity","Asian","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1760","09X313","I.S. 313 School of Leadership Development","2017-18","s","SWD Status","SWD","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1761","09X313","I.S. 313 School of Leadership Development","2017-18","87.8","Poverty","Poverty","43.3","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1762","09X313","I.S. 313 School of Leadership Development","2017-18","s","Ethnicity","Other","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1763","09X313","I.S. 313 School of Leadership Development","2017-18","s","SWD Status","Not SWD","s","I.S. 313 School of Leadership Development","2017-18",315,106,0.457,0.543,0.295,0.01,0.244,0.927,0.955,24,23,12,12,NA,NA,NA
"1764","09X323","Bronx Writing Academy","2017-18","92.4","ELL Status","ELL","23.0","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1765","09X323","Bronx Writing Academy","2017-18","88.4","Ethnicity","Hispanic","41.9","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1766","09X323","Bronx Writing Academy","2017-18","85.3","ELL Status","Not ELL","51.7","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1767","09X323","Bronx Writing Academy","2017-18","89.2","SWD Status","Not SWD","36.7","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1768","09X323","Bronx Writing Academy","2017-18","93.6","Poverty","Not Poverty","30.0","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1769","09X323","Bronx Writing Academy","2017-18","83.7","SWD Status","SWD","55.1","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1770","09X323","Bronx Writing Academy","2017-18","s","Ethnicity","Other","s","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1771","09X323","Bronx Writing Academy","2017-18","s","Ethnicity","White","s","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1772","09X323","Bronx Writing Academy","2017-18","88.6","Gender","Male","41.0","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1773","09X323","Bronx Writing Academy","2017-18","87.7","All Students","All Students","41.8","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1774","09X323","Bronx Writing Academy","2017-18","87.2","Ethnicity","Black","42.3","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1775","09X323","Bronx Writing Academy","2017-18","86.9","Gender","Female","42.6","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1776","09X323","Bronx Writing Academy","2017-18","87.4","Poverty","Poverty","42.5","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1777","09X323","Bronx Writing Academy","2017-18","s","Ethnicity","Asian","s","Bronx Writing Academy","2017-18",438,159,0.514,0.486,0.32,0.014,0.26,0.957,0.945,22.5,26,NA,10.7,NA,NA,NA
"1778","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","93.0","SWD Status","Not SWD","22.7","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1779","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","91.8","All Students","All Students","23.4","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1780","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","92.0","ELL Status","ELL","22.2","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1781","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","92.4","Gender","Female","20.7","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1782","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","91.8","Ethnicity","Black","17.6","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1783","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","s","Poverty","Not Poverty","s","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1784","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","91.8","Ethnicity","Hispanic","25.5","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1785","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","91.7","ELL Status","Not ELL","23.6","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1786","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","89.1","SWD Status","SWD","25.0","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1787","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","91.3","Gender","Male","25.7","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1788","09X324","Bronx Early College Academy for Teaching & Learnin","2017-18","s","Poverty","Poverty","s","Bronx Early College Academy for Teaching & Learnin","2017-18",522,65,0.502,0.498,0.264,0.015,0.192,0.897,0.898,30,23,4,8.5,NA,NA,NA
"1789","09X327","Comprehensive Model School Project M.S. 327","2017-18","s","Ethnicity","White","s","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1790","09X327","Comprehensive Model School Project M.S. 327","2017-18","s","Poverty","Poverty","s","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1791","09X327","Comprehensive Model School Project M.S. 327","2017-18","s","Poverty","Not Poverty","s","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1792","09X327","Comprehensive Model School Project M.S. 327","2017-18","93.0","Gender","Female","16.7","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1793","09X327","Comprehensive Model School Project M.S. 327","2017-18","90.4","All Students","All Students","29.3","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1794","09X327","Comprehensive Model School Project M.S. 327","2017-18","90.8","SWD Status","Not SWD","26.3","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1795","09X327","Comprehensive Model School Project M.S. 327","2017-18","s","Ethnicity","Black","s","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1796","09X327","Comprehensive Model School Project M.S. 327","2017-18","90.8","ELL Status","Not ELL","25.6","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1797","09X327","Comprehensive Model School Project M.S. 327","2017-18","89.1","SWD Status","SWD","39.1","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1798","09X327","Comprehensive Model School Project M.S. 327","2017-18","88.3","ELL Status","ELL","53.8","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1799","09X327","Comprehensive Model School Project M.S. 327","2017-18","88.0","Gender","Male","41.2","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1800","09X327","Comprehensive Model School Project M.S. 327","2017-18","91.0","Ethnicity","Hispanic","26.7","Comprehensive Model School Project M.S. 327","2017-18",734,98,0.499,0.501,0.21,0.012,0.251,0.918,0.905,28.7,NA,10.5,8,NA,NA,NA
"1801","09X328","New Millennium Business Academy Middle School","2017-18","88.7","SWD Status","SWD","55.0","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1802","09X328","New Millennium Business Academy Middle School","2017-18","90.4","Poverty","Poverty","34.8","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1803","09X328","New Millennium Business Academy Middle School","2017-18","s","Ethnicity","Black","s","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1804","09X328","New Millennium Business Academy Middle School","2017-18","94.0","Poverty","Not Poverty","22.2","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1805","09X328","New Millennium Business Academy Middle School","2017-18","91.1","Gender","Female","38.5","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1806","09X328","New Millennium Business Academy Middle School","2017-18","88.6","Ethnicity","Hispanic","s","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1807","09X328","New Millennium Business Academy Middle School","2017-18","88.9","ELL Status","ELL","20.0","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1808","09X328","New Millennium Business Academy Middle School","2017-18","90.8","All Students","All Students","33.3","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1809","09X328","New Millennium Business Academy Middle School","2017-18","90.6","Gender","Male","28.2","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1810","09X328","New Millennium Business Academy Middle School","2017-18","91.5","ELL Status","Not ELL","37.9","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1811","09X328","New Millennium Business Academy Middle School","2017-18","91.5","SWD Status","Not SWD","25.9","New Millennium Business Academy Middle School","2017-18",242,73,0.45,0.55,0.326,0.008,0.281,0.872,0.924,29.5,NA,11,12,NA,NA,NA
"1812","09X339","I.S. 339","2017-18","93.6","Ethnicity","Black","20.0","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1813","09X339","I.S. 339","2017-18","s","Ethnicity","White","s","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1814","09X339","I.S. 339","2017-18","93.0","Gender","Male","23.2","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1815","09X339","I.S. 339","2017-18","95.1","Poverty","Not Poverty","14.3","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1816","09X339","I.S. 339","2017-18","92.5","SWD Status","SWD","22.7","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1817","09X339","I.S. 339","2017-18","92.5","All Students","All Students","21.8","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1818","09X339","I.S. 339","2017-18","95.4","ELL Status","ELL","7.4","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1819","09X339","I.S. 339","2017-18","91.3","ELL Status","Not ELL","28.0","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1820","09X339","I.S. 339","2017-18","s","Ethnicity","Asian","s","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1821","09X339","I.S. 339","2017-18","91.9","Ethnicity","Hispanic","22.7","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1822","09X339","I.S. 339","2017-18","91.6","Gender","Female","19.4","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1823","09X339","I.S. 339","2017-18","92.2","Poverty","Poverty","22.8","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1824","09X339","I.S. 339","2017-18","s","Ethnicity","Other","s","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1825","09X339","I.S. 339","2017-18","92.5","SWD Status","Not SWD","21.5","I.S. 339","2017-18",516,169,0.424,0.576,0.293,0.006,0.275,0.922,0.951,19.2,17,9.7,11.3,NA,NA,NA
"1826","09X361","The Highbridge Green School","2017-18","95.4","Ethnicity","Black","12.8","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1827","09X361","The Highbridge Green School","2017-18","95.3","SWD Status","Not SWD","8.9","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1828","09X361","The Highbridge Green School","2017-18","91.7","SWD Status","SWD","30.2","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1829","09X361","The Highbridge Green School","2017-18","s","Ethnicity","Other","s","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1830","09X361","The Highbridge Green School","2017-18","94.7","ELL Status","ELL","13.0","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1831","09X361","The Highbridge Green School","2017-18","94.0","ELL Status","Not ELL","16.4","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1832","09X361","The Highbridge Green School","2017-18","94.0","Gender","Male","16.7","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1833","09X361","The Highbridge Green School","2017-18","s","Poverty","Poverty","s","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1834","09X361","The Highbridge Green School","2017-18","s","Poverty","Not Poverty","s","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1835","09X361","The Highbridge Green School","2017-18","s","Ethnicity","White","s","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1836","09X361","The Highbridge Green School","2017-18","94.1","All Students","All Students","15.8","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1837","09X361","The Highbridge Green School","2017-18","94.2","Gender","Female","14.9","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1838","09X361","The Highbridge Green School","2017-18","s","Ethnicity","Asian","s","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1839","09X361","The Highbridge Green School","2017-18","93.6","Ethnicity","Hispanic","16.5","The Highbridge Green School","2017-18",397,132,0.509,0.491,0.239,0.01,0.27,0.972,0.923,30,29.7,NA,10.3,NA,NA,NA
"1840","09X413","Bronx High School for Medical Science","2017-18","96.2","Poverty","Not Poverty","0.0","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1841","09X413","Bronx High School for Medical Science","2017-18","94.0","Ethnicity","Hispanic","16.7","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1842","09X413","Bronx High School for Medical Science","2017-18","90.4","ELL Status","ELL","37.5","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1843","09X413","Bronx High School for Medical Science","2017-18","94.4","Gender","Male","11.1","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1844","09X413","Bronx High School for Medical Science","2017-18","93.4","Gender","Female","28.6","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1845","09X413","Bronx High School for Medical Science","2017-18","92.4","SWD Status","SWD","22.2","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1846","09X413","Bronx High School for Medical Science","2017-18","s","Ethnicity","White","s","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1847","09X413","Bronx High School for Medical Science","2017-18","94.3","SWD Status","Not SWD","17.9","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1848","09X413","Bronx High School for Medical Science","2017-18","93.6","Poverty","Poverty","22.0","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1849","09X413","Bronx High School for Medical Science","2017-18","94.7","ELL Status","Not ELL","15.0","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1850","09X413","Bronx High School for Medical Science","2017-18","94.1","Ethnicity","Black","21.4","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1851","09X413","Bronx High School for Medical Science","2017-18","s","Ethnicity","Asian","s","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1852","09X413","Bronx High School for Medical Science","2017-18","94.0","All Students","All Students","18.8","Bronx High School for Medical Science","2017-18",433,48,0.545,0.455,0.282,0.012,0.199,0.848,0.912,NA,21.5,8,NA,NA,NA,NA
"1853","09X454","Science and Technology Academy: A Mott Hall School","2017-18","90.7","Poverty","Poverty","33.8","Science and Technology Academy: A Mott Hall School","2017-18",447,155,0.463,0.537,0.289,0.002,0.21,0.94,0.88,29,28,11,10.5,NA,NA,NA
"1854","09X454","Science and Technology Academy: A Mott Hall School","2017-18","s","Ethnicity","Other","s","Science and Technology Academy: A Mott Hall School","2017-18",447,155,0.463,0.537,0.289,0.002,0.21,0.94,0.88,29,28,11,10.5,NA,NA,NA
"1855","09X454","Science and Technology Academy: A Mott Hall School","2017-18","92.0","SWD Status","Not SWD","32.3","Science and Technology Academy: A Mott Hall School","2017-18",447,155,0.463,0.537,0.289,0.002,0.21,0.94,0.88,29,28,11,10.5,NA,NA,NA
"1856","09X454","Science and Technology Academy: A Mott Hall School","2017-18","91.4","Gender","Male","33.3","Science and Technology Academy: A Mott Hall School","2017-18",447,155,0.463,0.537,0.289,0.002,0.21,0.94,0.88,29,28,11,10.5,NA,NA,NA
